更新时间,#genre#
江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路171』
CCTV14,http://60.7.56.33:4000/rtp/239.253.92.198:6063
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv$LR•IPV4『线路220』
安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8
CCTV13,http://60.7.56.33:4000/rtp/239.253.92.13:8008$LR•IPV4『线路271』
北京卫视,http://home.yulei.online:9999/rtp/226.0.2.177:9328
CCTV4,http://60.7.56.33:4000/rtp/239.253.92.251:6141
辽宁卫视,http://124.128.73.58:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路95』
天津卫视,http://home.yulei.online:9999/rtp/226.0.2.148:9096$LR•IPV4『线路336』
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059$LR•IPV4『线路166』
CCTV5+,http://60.7.56.33:4000/rtp/239.253.92.82:8013$LR•IPV4『线路96』
安徽卫视,http://124.128.73.58:9901/tsfile/live/0130_1.m3u8?key=txiptv$LR•IPV4『线路252』
CCTV兵器科技,http://60.7.56.33:4000/rtp/239.253.92.119:8065
CCTV6,http://60.7.56.33:4000/rtp/239.253.92.193:6058$LR•IPV4『线路261』
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147$LR•IPV4『线路77』
北京卫视,http://221.193.168.223:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://221.193.168.223:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://60.7.56.33:4000/rtp/239.253.92.107:6020$LR•IPV4『线路229』
CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
安徽卫视,http://60.7.56.33:4000/rtp/239.253.92.209:6566
湖北卫视,http://124.128.73.58:9901/tsfile/live/0132_1.m3u8?key=txiptv$LR•IPV4『线路169』
湖南卫视,http://221.193.168.223:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://60.7.56.33:4000/rtp/239.253.92.137:6144$LR•IPV4『线路164』
CCTV7,http://221.193.168.223:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://60.7.56.33:4000/rtp/239.253.93.155:6323$LR•IPV4『线路177』
CCTV1,http://221.193.168.223:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://221.193.168.223:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.7.56.33:4000/rtp/239.253.92.16:6043
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059$LR•IPV4『线路341』
CCTV14,http://60.7.56.33:4000/rtp/239.253.92.198:6063$LR•IPV4『线路410』
浙江卫视,http://123.129.70.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路445』
湖北卫视,http://113.56.95.69:53765/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路84』
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055$LR•IPV4『线路196』
东南卫视,http://60.7.56.33:4000/rtp/239.253.92.201:6146$LR•IPV4『线路241』
CCTV11,http://60.7.56.33:4000/rtp/239.253.93.153:6321
浙江卫视,http://221.193.168.223:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014$LR•IPV4『线路197』
重庆卫视,http://60.7.56.33:4000/rtp/239.253.92.10:6053
CCTV10,http://60.7.56.33:4000/rtp/239.253.92.196:6061
CCTV7,http://219.135.180.210:18888/hls/7/index.m3u8$LR•IPV4『线路168』
CCTV4,http://home.yulei.online:9999/rtp/226.0.2.156:9160$LR•IPV4『线路443』
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059$LR•IPV4『线路210』
CCTV13,http://221.193.168.223:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://60.7.56.33:4000/rtp/239.253.92.210:6567$LR•IPV4『线路227』
CCTV6,http://60.7.56.33:4000/rtp/239.253.92.193:6058$LR•IPV4『线路156』
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017$LR•IPV4『线路475』
金鹰纪实,http://60.7.56.33:4000/rtp/239.253.92.103:6054
CCTV3,http://60.7.56.33:4000/rtp/239.253.92.191:6057
CCTV2,http://115.60.241.249:2000/rtp/225.1.4.74:1103$LR•IPV4『线路279』
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014$LR•IPV4『线路143』
CCTV2,http://60.7.56.33:4000/rtp/239.253.92.190:6065
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059$LR•IPV4『线路273』
CCTV8,http://60.7.56.33:4000/rtp/239.253.92.195:6060$LR•IPV4『线路274』
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017
深圳卫视,http://123.129.70.178:9901/tsfile/live/0126_1.m3u8
江苏卫视,http://60.7.56.33:4000/rtp/239.253.92.88:8018$LR•IPV4『线路124』
CCTV13,http://60.7.56.33:4000/rtp/239.253.92.13:8008$LR•IPV4『线路284』
CCTV13,http://60.7.56.33:4000/rtp/239.253.92.13:8008$LR•IPV4『线路301』
CCTV14,http://60.7.56.33:4000/rtp/239.253.92.198:6063$LR•IPV4『线路182』
辽宁卫视,http://60.7.56.33:4000/rtp/239.253.92.115:6056$LR•IPV4『线路111』
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108$LR•IPV4『线路129』
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108$LR•IPV4『线路241』
CCTV6,http://60.7.56.33:4000/rtp/239.253.92.193:6058$LR•IPV4『线路310』
浙江卫视,http://123.129.70.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路169』
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043$LR•IPV4『线路143』
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路200』
四川卫视,http://60.7.56.33:4000/rtp/239.253.92.16:6043$LR•IPV4『线路118』
CCTV6,http://221.193.168.223:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://60.7.56.33:4000/rtp/239.253.92.13:8008
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017$LR•IPV4『线路179』
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014$LR•IPV4『线路292』
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路280』
CCTV10,http://60.7.56.33:4000/rtp/239.253.92.196:6061$LR•IPV4『线路417』
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108$LR•IPV4『线路222』
江苏卫视,http://60.7.56.33:4000/rtp/239.253.92.88:8018$LR•IPV4『线路113』
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043$LR•IPV4『线路296』
东南卫视,http://60.7.56.33:4000/rtp/239.253.92.201:6146$LR•IPV4『线路397』
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://114.252.236.205:8000/rtp/239.3.1.130:8004$LR•IPV4『线路204』
东南卫视,http://60.7.56.33:4000/rtp/239.253.92.201:6146
山东卫视,http://60.7.56.33:4000/rtp/239.253.92.207:8109$LR•IPV4『线路124』
重庆卫视,http://60.7.56.33:4000/rtp/239.253.92.10:6053$LR•IPV4『线路322』
CCTV第一剧场,http://60.7.56.33:4000/rtp/239.253.92.18:6079
CCTV13,http://115.60.241.249:2000/rtp/225.1.4.113:1293$LR•IPV4『线路236』
CCTV16,http://60.7.56.33:4000/rtp/239.254.200.61:6344
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043$LR•IPV4『线路115』
江西卫视,http://115.60.241.249:2000/rtp/225.1.4.139:1305$LR•IPV4『线路167』
CCTV1,http://60.7.56.33:4000/rtp/239.253.92.83:8012$LR•IPV4『线路300』
CCTV8,http://60.7.56.33:4000/rtp/239.253.92.195:6060
四川卫视,http://60.7.56.33:4000/rtp/239.253.92.16:6043$LR•IPV4『线路72』
黑龙江卫视,http://60.7.56.33:4000/rtp/239.253.92.85:8016$LR•IPV4『线路169』
CCTV9,http://60.7.56.33:4000/rtp/239.253.92.107:6020$LR•IPV4『线路372』
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014$LR•IPV4『线路101』
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014
CCTV5,http://60.7.56.33:4000/rtp/239.253.92.181:6046$LR•IPV4『线路438』
CCTV12,http://221.193.168.223:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://60.7.56.33:4000/rtp/239.253.92.83:8012
CCTV1,http://115.60.241.249:2000/rtp/225.1.4.73:1102$LR•IPV4『线路419』
CCTV2,http://60.7.56.33:4000/rtp/239.253.92.190:6065$LR•IPV4『线路383』
CCTV9,http://221.193.168.223:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014$LR•IPV4『线路269』
重庆卫视,http://60.7.56.33:4000/rtp/239.253.92.10:6053$LR•IPV4『线路241』
重庆卫视,http://113.56.95.69:53765/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路83』
CCTV15,http://60.7.56.33:4000/rtp/239.253.93.154:6322$LR•IPV4『线路383』
浙江卫视,http://124.128.73.58:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路110』
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017$LR•IPV4『线路113』
山东卫视,http://60.7.56.33:4000/rtp/239.253.92.207:8109
辽宁卫视,http://60.7.56.33:4000/rtp/239.253.92.115:6056$LR•IPV4『线路334』
江苏卫视,http://221.193.168.223:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://218.13.14.6:60050/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路75』
CCTV3,http://60.7.56.33:4000/rtp/239.253.92.191:6057$LR•IPV4『线路359』
河北卫视,http://60.7.56.33:4000/rtp/239.253.92.154:6011
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043$LR•IPV4『线路151』
CCTV12,http://60.7.56.33:4000/rtp/239.253.92.197:6062$LR•IPV4『线路269』
CCTV14,http://60.7.56.33:4000/rtp/239.253.92.198:6063$LR•IPV4『线路290』
东方卫视,http://221.193.168.223:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017$LR•IPV4『线路111』
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145$LR•IPV4『线路108』
河南卫视,http://60.7.56.33:4000/rtp/239.253.92.137:6144$LR•IPV4『线路225』
CCTV2,http://60.7.56.33:4000/rtp/239.253.92.190:6065$LR•IPV4『线路421』
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055$LR•IPV4『线路209』
CCTV8,http://60.7.56.33:4000/rtp/239.253.92.195:6060$LR•IPV4『线路364』
江苏卫视,http://60.7.56.33:4000/rtp/239.253.92.88:8018
河北卫视,http://60.7.56.33:4000/rtp/239.253.92.154:6011$LR•IPV4『线路139』
河南卫视,http://60.7.56.33:4000/rtp/239.253.92.137:6144$LR•IPV4『线路151』
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055$LR•IPV4『线路342』
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145$LR•IPV4『线路339』
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147$LR•IPV4『线路172』
CCTV3,http://60.7.56.33:4000/rtp/239.253.92.191:6057$LR•IPV4『线路314』
CCTV5,http://60.7.56.33:4000/rtp/239.253.92.181:6046$LR•IPV4『线路227』
CCTV11,http://60.7.56.33:4000/rtp/239.253.93.153:6321$LR•IPV4『线路164』
CCTV6,http://60.7.56.33:4000/rtp/239.253.92.193:6058$LR•IPV4『线路326』
CCTV11,http://221.193.168.223:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://115.60.241.249:2000/rtp/225.1.4.88:1117$LR•IPV4『线路247』
CCTV14,http://60.7.56.33:4000/rtp/239.253.92.198:6063$LR•IPV4『线路259』
海南卫视,http://60.7.56.33:4000/rtp/239.253.93.155:6323$LR•IPV4『线路94』
浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路128』
四川卫视,http://60.7.56.33:4000/rtp/239.253.92.16:6043$LR•IPV4『线路167』
CCTV10,http://221.193.168.223:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.7.56.33:4000/rtp/239.253.92.16:6043$LR•IPV4『线路288』
CCTV8,http://60.7.56.33:4000/rtp/239.253.92.195:6060$LR•IPV4『线路429』
CCTV12,http://60.7.56.33:4000/rtp/239.253.92.197:6062$LR•IPV4『线路270』
东方卫视,http://60.7.56.33:4000/rtp/239.253.92.89:8019$LR•IPV4『线路143』
北京卫视,http://115.60.241.249:2000/rtp/225.1.4.81:1110$LR•IPV4『线路182』
东南卫视,http://60.7.56.33:4000/rtp/239.253.92.201:6146$LR•IPV4『线路306』
湖北卫视,http://115.60.241.249:2000/rtp/225.1.4.89:1118$LR•IPV4『线路184』
CCTV3,http://60.7.56.33:4000/rtp/239.253.92.191:6057$LR•IPV4『线路405』
海南卫视,http://60.7.56.33:4000/rtp/239.253.93.155:6323$LR•IPV4『线路206』
黑龙江卫视,http://60.7.56.33:4000/rtp/239.253.92.85:8016$LR•IPV4『线路98』
CCTV10,http://111.160.17.2:59901/tsfile/live/0001_11.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路154』
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路346』
天津卫视,http://60.7.56.33:4000/rtp/239.253.92.91:8021$LR•IPV4『线路101』
CCTV9,http://60.7.56.33:4000/rtp/239.253.92.107:6020$LR•IPV4『线路273』
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147$LR•IPV4『线路144』
东方卫视,http://60.7.56.33:4000/rtp/239.253.92.89:8019$LR•IPV4『线路235』
黑龙江卫视,http://home.yulei.online:9999/rtp/226.0.2.151:9120
CCTV2,http://60.7.56.33:4000/rtp/239.253.92.190:6065$LR•IPV4『线路203』
CCTV10,http://60.7.56.33:4000/rtp/239.253.92.196:6061$LR•IPV4『线路179』
CCTV15,http://115.60.241.249:2000/rtp/225.1.4.216:1269$LR•IPV4『线路297』
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014$LR•IPV4『线路192』
海南卫视,http://60.7.56.33:4000/rtp/239.253.93.155:6323$LR•IPV4『线路138』
湖北卫视,http://60.7.56.33:4000/rtp/239.253.92.210:6567$LR•IPV4『线路188』
辽宁卫视,http://60.7.56.33:4000/rtp/239.253.92.115:6056$LR•IPV4『线路165』
辽宁卫视,http://60.7.56.33:4000/rtp/239.253.92.115:6056
辽宁卫视,http://218.29.168.146:352/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路213』
CCTV1,http://115.60.241.249:2000/rtp/225.1.4.73:1102$LR•IPV4『线路317』
CCTV9,http://60.7.56.33:4000/rtp/239.253.92.107:6020$LR•IPV4『线路274』
CCTV9,http://115.60.241.249:2000/rtp/225.1.4.77:1106$LR•IPV4『线路338』
CCTV13,http://115.60.241.249:2000/rtp/225.1.4.113:1293$LR•IPV4『线路327』
CCTV14,http://221.193.168.223:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.129.70.178:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路199』
天津卫视,http://60.7.56.33:4000/rtp/239.253.92.91:8021$LR•IPV4『线路147』
湖北卫视,http://60.7.56.33:4000/rtp/239.253.92.210:6567$LR•IPV4『线路265』
CCTV2,http://60.7.56.33:4000/rtp/239.253.92.190:6065$LR•IPV4『线路326』
CCTV10,http://60.7.56.33:4000/rtp/239.253.92.196:6061$LR•IPV4『线路280』
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8
河北卫视,http://115.60.241.249:2000/rtp/225.1.4.123:1304$LR•IPV4『线路150』
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147$LR•IPV4『线路143』
CCTV8,http://221.193.168.223:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://60.7.56.33:4000/rtp/239.253.93.192:6370
CCTV5,http://60.7.56.33:4000/rtp/239.253.92.181:6046$LR•IPV4『线路322』
广东卫视,http://115.60.241.249:2000/rtp/225.1.4.166:1207$LR•IPV4『线路190』
CCTV3,http://xsbc.3sbio.com:35455/gaoma/cctv3.m3u8
CCTV10,http://60.7.56.33:4000/rtp/239.253.92.196:6061$LR•IPV4『线路164』
河南卫视,http://60.7.56.33:4000/rtp/239.253.92.137:6144$LR•IPV4『线路73』
CCTV12,http://115.60.241.249:2000/rtp/225.1.4.79:1108$LR•IPV4『线路254』
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145$LR•IPV4『线路392』
东南卫视,http://115.60.241.249:2000/rtp/225.1.4.228:1274$LR•IPV4『线路252』
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055$LR•IPV4『线路171』
黑龙江卫视,http://60.7.56.33:4000/rtp/239.253.92.85:8016$LR•IPV4『线路332』
湖北卫视,http://60.7.56.33:4000/rtp/239.253.92.210:6567$LR•IPV4『线路369』
山东卫视,http://115.60.241.249:2000/rtp/225.1.4.88:1117$LR•IPV4『线路161』
河南卫视,http://110.81.206.138:49231/tsfile/live/23047_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145
河北卫视,http://115.60.241.249:2000/rtp/225.1.4.123:1304$LR•IPV4『线路186』
CCTV13,http://60.7.56.33:4000/rtp/239.253.92.13:8008$LR•IPV4『线路408』
CCTV10,http://60.7.56.33:4000/rtp/239.253.92.196:6061$LR•IPV4『线路322』
湖北卫视,http://115.60.241.249:2000/rtp/225.1.4.89:1118$LR•IPV4『线路225』
重庆卫视,http://113.56.95.69:53765/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路79』
CCTV4,http://home.yulei.online:9999/rtp/226.0.2.156:9160$LR•IPV4『线路380』
天津卫视,http://60.7.56.33:4000/rtp/239.253.92.91:8021$LR•IPV4『线路282』
CCTV11,http://60.7.56.33:4000/rtp/239.253.93.153:6321$LR•IPV4『线路239』
CCTV8,http://60.7.56.33:4000/rtp/239.253.92.195:6060$LR•IPV4『线路388』
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145$LR•IPV4『线路88』
CCTV4,http://60.7.56.33:4000/rtp/239.253.92.251:6141$LR•IPV4『线路318』
安徽卫视,http://60.7.56.33:4000/rtp/239.253.92.209:6566$LR•IPV4『线路201』
江苏卫视,http://124.128.73.58:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路118』
江西卫视,http://115.60.241.249:2000/rtp/225.1.4.139:1305$LR•IPV4『线路264』
CCTV3,http://60.7.56.33:4000/rtp/239.253.92.191:6057$LR•IPV4『线路149』
CCTV15,http://60.7.56.33:4000/rtp/239.253.93.154:6322
深圳卫视,http://115.60.241.249:2000/rtp/225.1.4.90:1119$LR•IPV4『线路142』
四川卫视,http://60.7.56.33:4000/rtp/239.253.92.16:6043$LR•IPV4『线路169』
浙江卫视,http://115.60.241.249:2000/rtp/225.1.4.84:1113$LR•IPV4『线路189』
东方卫视,http://60.7.56.33:4000/rtp/239.253.92.89:8019
东方卫视,http://60.7.56.33:4000/rtp/239.253.92.89:8019$LR•IPV4『线路117』
江苏卫视,http://218.29.168.146:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路223』
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108$LR•IPV4『线路383』
安徽卫视,http://115.60.241.249:2000/rtp/225.1.4.87:1116$LR•IPV4『线路240』
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017$LR•IPV4『线路329』
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055$LR•IPV4『线路89』
CCTV13,http://60.7.56.33:4000/rtp/239.253.92.13:8008$LR•IPV4『线路170』
CCTV11,http://115.60.241.249:2000/rtp/225.1.4.215:1268$LR•IPV4『线路228』
辽宁卫视,http://1.195.30.9:19901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路203』
CCTV16,http://121.19.134.222:808/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://60.7.56.33:4000/rtp/239.253.92.82:8013
湖南卫视,http://115.60.241.249:2000/rtp/225.1.4.82:1111$LR•IPV4『线路246』
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145$LR•IPV4『线路229』
CCTV6,http://60.7.56.33:4000/rtp/239.253.92.193:6058$LR•IPV4『线路276』
CCTV4,http://115.60.241.249:2000/rtp/225.1.5.30:1333$LR•IPV4『线路296』
广东卫视,http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://115.60.241.249:2000/rtp/225.1.4.86:1115$LR•IPV4『线路238』
CCTV4,http://221.193.168.223:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059$LR•IPV4『线路412』
CCTV8,http://60.7.56.33:4000/rtp/239.253.92.195:6060$LR•IPV4『线路143』
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108$LR•IPV4『线路106』
CCTV5+,http://60.7.56.33:4000/rtp/239.253.92.82:8013$LR•IPV4『线路242』
深圳卫视,http://218.29.168.146:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv$LR•IPV4『线路169』
黑龙江卫视,http://60.7.56.33:4000/rtp/239.253.92.85:8016$LR•IPV4『线路119』
CCTV14,http://60.7.56.33:4000/rtp/239.253.92.198:6063$LR•IPV4『线路372』
东方卫视,http://60.7.56.33:4000/rtp/239.253.92.89:8019$LR•IPV4『线路282』
CCTV12,http://60.7.56.33:4000/rtp/239.253.92.197:6062$LR•IPV4『线路205』
CCTV3,http://115.60.241.249:2000/rtp/225.1.4.158:1194$LR•IPV4『线路264』
CCTV5+,http://60.7.56.33:4000/rtp/239.253.92.82:8013$LR•IPV4『线路241』
东南卫视,http://home.yulei.online:9999/rtp/226.0.2.188:9416
黑龙江卫视,http://60.7.56.33:4000/rtp/239.253.92.85:8016$LR•IPV4『线路232』
天津卫视,http://115.60.241.249:2000/rtp/225.1.4.86:1115$LR•IPV4『线路171』
CCTV9,http://60.7.56.33:4000/rtp/239.253.92.107:6020
CCTV8,http://115.60.241.249:2000/rtp/225.1.4.161:1197$LR•IPV4『线路312』
CCTV17,http://115.60.241.249:2000/rtp/225.1.4.226:2506$LR•IPV4『线路200』
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路256』
CCTV3,http://60.7.56.33:4000/rtp/239.253.92.191:6057$LR•IPV4『线路184』
湖北卫视,http://60.7.56.33:4000/rtp/239.253.92.210:6567$LR•IPV4『线路237』
CCTV5,http://115.60.241.249:2000/rtp/225.1.4.159:1195$LR•IPV4『线路378』
CCTV15,http://60.7.56.33:4000/rtp/239.253.93.154:6322$LR•IPV4『线路341』
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145$LR•IPV4『线路139』
重庆卫视,http://1.195.30.9:19901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路176』
东方卫视,http://115.60.241.249:2000/rtp/225.1.4.85:1114$LR•IPV4『线路187』
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059$LR•IPV4『线路337』
CCTV9,http://60.7.56.33:4000/rtp/239.253.92.107:6020$LR•IPV4『线路163』
CCTV13,http://171.15.18.199:8180/TV00000000000000000013@HHZT
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8
CCTV9,http://115.60.241.249:2000/rtp/225.1.4.77:1106$LR•IPV4『线路260』
CCTV12,http://60.7.56.33:4000/rtp/239.253.92.197:6062$LR•IPV4『线路375』
CCTV13,http://60.7.56.33:4000/rtp/239.253.92.13:8008$LR•IPV4『线路178』
天津卫视,http://60.7.56.33:4000/rtp/239.253.92.91:8021
湖北卫视,http://60.7.56.33:4000/rtp/239.253.92.210:6567$LR•IPV4『线路125』
凤凰资讯,http://218.202.220.2:5000/nn_live.ts?id=FHZX
CCTV8,http://115.60.241.249:2000/rtp/225.1.4.161:1197$LR•IPV4『线路251』
CCTV15,http://60.7.56.33:4000/rtp/239.253.93.154:6322$LR•IPV4『线路273』
CCTV5,http://115.60.241.249:2000/rtp/225.1.4.159:1195$LR•IPV4『线路311』
CCTV10,http://115.60.241.249:2000/rtp/225.1.4.78:1107$LR•IPV4『线路263』
广东卫视,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路116』
北京卫视,http://218.29.168.146:352/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路185』
CCTV17,http://60.7.56.33:4000/rtp/239.253.93.150:6318$LR•IPV4『线路123』
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043$LR•IPV4『线路161』
东南卫视,http://60.7.56.33:4000/rtp/239.253.92.201:6146$LR•IPV4『线路141』
CCTV15,http://115.60.241.249:2000/rtp/225.1.4.216:1269$LR•IPV4『线路241』
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108$LR•IPV4『线路430』
海南卫视,http://60.7.56.33:4000/rtp/239.253.93.155:6323$LR•IPV4『线路149』
CCTV6,http://60.7.56.33:4000/rtp/239.253.92.193:6058$LR•IPV4『线路318』
CCTV11,http://219.135.180.210:18888/hls/11/index.m3u8$LR•IPV4『线路171』
CCTV11,http://60.7.56.33:4000/rtp/239.253.93.153:6321$LR•IPV4『线路265』
东方卫视,http://218.29.168.146:352/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路226』
河南卫视,http://60.7.56.33:4000/rtp/239.253.92.137:6144$LR•IPV4『线路259』
河南卫视,http://60.7.56.33:4000/rtp/239.253.92.137:6144$LR•IPV4『线路90』
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147$LR•IPV4『线路258』
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059$LR•IPV4『线路278』
海南卫视,http://115.60.241.249:2000/rtp/225.1.4.25:1054$LR•IPV4『线路114』
